119311111--ArrayDecl,1193111111--A
1193--FuncDef,11931--Decl
119425--Return,1194251--0
1193234141112--+,11932341411121--j
11932341414121--FuncCall,119323414141212--ExprList
11932341--For,119323414--Compound
1193234141412124--ArrayRef,11932341414121242--k
11932--Compound,119321--Decl
1--FileAST,1194--FuncDef
11932--Compound,119322--Decl
119423221--ArrayRef,1194232212--0
119424--FuncCall,1194242--ExprList
11941--Decl,119411--FuncDecl
119323414141111--+,1193234141411111--ArrayRef
119323414111--Decl,1193234141112--+
119422--Decl,1194221--sum
11932341411--DeclList,119323414111--Decl
11932322---,119323221--arr_size
11942111--A,119421111--int
1193234111--Decl,11932341111--j
11942--Compound,119422--Decl
11932341--For,119323412--<
1193112--find3Numbers,11931121--bool
119323413--++,1193234131--j
11932341111--j,119323411111--int
1193231--DeclList,11932311--Decl
119424--FuncCall,1194241--find3Numbers
119323414141212--ExprList,1193234141412122--ArrayRef
1194231--arr_size,11942311--int
11932341112--+,119323411121--i
11942321--sizeof,119423211--A
1193234122---,11932341222--1
119323414141212--ExprList,1193234141412121--"Triplet is %d, %d, %d"
11932341412--<,119323414121--k
1193234141412123--ArrayRef,11932341414121232--j
119323414141112--ArrayRef,1193234141411122--k
119323414141212--ExprList,1193234141412123--ArrayRef
1193234141411--==,11932341414111--+
119423221--ArrayRef,1194232211--A
11931112--Decl,119311121--arr_size
1193234--Compound,11932341--For
119323414141--If,1193234141411--==
1193234141412123--ArrayRef,11932341414121231--A
1193221--r,11932211--int
119323--For,1193232--<
1194221--sum,11942211--int
1194212--InitList,11942125--10
119421--Decl,1194212--InitList
1193234141411112--ArrayRef,11932341414111121--A
1193234141112--+,11932341411122--1
11932341414121--FuncCall,119323414141211--printf
1193234141--For,11932341413--++
11932341414111--+,119323414141111--+
1193234141--For,11932341411--DeclList
1194242--ExprList,11942422--arr_size
119311--FuncDecl,1193112--find3Numbers
119323414141212--ExprList,1193234141412124--ArrayRef
1194211--ArrayDecl,11942111--A
11932341112--+,119323411122--1
1193211--l,11932111--int
1193234141--For,11932341412--<
1193--FuncDef,11932--Compound
1194232--/,11942321--sizeof
119323414141112--ArrayRef,1193234141411121--A
119323414111--Decl,1193234141111--k
1194242--ExprList,11942423--sum
1194212--InitList,11942121--1
119423--Decl,1194232--/
1193111--ParamList,11931111--Decl
1194212--InitList,11942123--45
11942--Compound,119425--Return
11932341413--++,119323414131--k
1193234141111--k,11932341411111--int
119421--Decl,1194211--ArrayDecl
1194232--/,11942322--sizeof
11932--Compound,119324--Return
119422--Decl,1194222--22
1193234141412--Compound,11932341414122--Return
11932341412--<,119323414122--arr_size
119323412--<,1193234122---
119323414141111--+,1193234141411112--ArrayRef
1194212--InitList,11942122--4
1194111--main,11941111--int
1193111--ParamList,11931113--Decl
119321--Decl,1193211--l
11931113--Decl,119311131--sum
1193234141412122--ArrayRef,11932341414121221--A
11932341414--Compound,119323414141--If
119323414141--If,1193234141412--Compound
1194212--InitList,11942126--8
1193232--<,11932321--i
11932341--For,119323411--DeclList
11931111--Decl,119311111--ArrayDecl
11932322---,119323222--2
119324--Return,1193241--0
1193111111--A,11931111111--int
1193111--ParamList,11931112--Decl
1193234141411112--ArrayRef,11932341414111122--j
119323414--Compound,1193234141--For
11932341414122--Return,119323414141221--1
1193234141412124--ArrayRef,11932341414121241--A
119311121--arr_size,1193111211--int
119411--FuncDecl,1194111--main
119323--For,1193233--++
1194--FuncDef,11941--Decl
119323--For,1193234--Compound
119311131--sum,1193111311--int
11942--Compound,119423--Decl
119323411--DeclList,1193234111--Decl
11932--Compound,119323--For
1--FileAST,1193--FuncDef
1193233--++,11932331--i
1193234111--Decl,11932341112--+
1194242--ExprList,11942421--A
1193234141412--Compound,11932341414121--FuncCall
11931--Decl,119311--FuncDecl
1193234122---,11932341221--arr_size
1193234141411111--ArrayRef,11932341414111112--i
1194212--InitList,11942124--6
119322--Decl,1193221--r
119423--Decl,1194231--arr_size
11942--Compound,119421--Decl
119323111--i,1193231111--int
11932311--Decl,119323112--0
119311--FuncDecl,1193111--ParamList
11942322--sizeof,119423221--ArrayRef
11932341414111--+,119323414141112--ArrayRef
1193232--<,11932322---
1193234141--For,11932341414--Compound
11932311--Decl,119323111--i
1193234141412122--ArrayRef,11932341414121222--i
1193234141411--==,11932341414112--sum
1193234141411111--ArrayRef,11932341414111111--A
11932341--For,119323413--++
119323--For,1193231--DeclList
1194--FuncDef,11942--Compound
119323412--<,1193234121--j
11942--Compound,119424--FuncCall
