119319258--Decl,11931925892308--FuncDecl
1193779128752814983--=,119377912875281498356174--i
1194888209995621312--InitList,11948882099956213128059--11
119319258923082721760251--Decl,1193192589230827217602517480--ArrayDecl
1194888209995621312--InitList,119488820999562131233266---
1194--FuncDef,119488820--Compound
11937791254311--Decl,1193779125431114775--i
119418295--Decl,11941829540585--FuncDecl
11948882099956--Decl,1194888209995627640--ArrayDecl
119488820--Compound,11948882099956--Decl
1193192589230839171--linearSearch,119319258923083917132916--int
119488820999562131233266---,11948882099956213123326690233--1
1193779128752862850214896884529342--ArrayRef,119377912875286285021489688452934231698--arr
1193779128752841693--<,11937791287528416935492--i
11948882099956--Decl,1194888209995621312--InitList
1194888209995621312--InitList,119488820999562131228152--30
1194888204943620897--/,119488820494362089726083--sizeof
11948882049436208975022979488--ArrayRef,1194888204943620897502297948841054--arr
1194888209995621312--InitList,119488820999562131294759--3
11948882020810864945919293996--ExprList,1194888202081086494591929399647534--arr
11937791287528628502148917948--Return,1193779128752862850214891794863882--i
11948882049436--Decl,1194888204943620897--/
11937791287528--For,1193779128752841693--<
119488820208108649459192--FuncCall,11948882020810864945919280252--linearSearch
1193779128752814983--=,119377912875281498311298--0
1193779125431114775--i,119377912543111477547324--int
119488820208108649459192--FuncCall,11948882020810864945919293996--ExprList
11948882020810--FuncCall,1194888202081086494--ExprList
1194--FuncDef,119418295--Decl
1194888209995621312--InitList,119488820999562131234700--10
11941829540585--FuncDecl,1194182954058565919--main
1193192589230827217--ParamList,119319258923082721760251--Decl
119488820494362089726083--sizeof,11948882049436208972608324371--arr
119319258923082721760251748022603--arr,11931925892308272176025174802260324671--int
11948882049436--Decl,1194888204943617553--n
1193779128752820728--++,119377912875282072832530--i
1194888202081086494--ExprList,119488820208108649439946--"Fixed Point is %d"
1194888204943620897--/,119488820494362089750229--sizeof
11948882049436208975022979488--ArrayRef,119488820494362089750229794885428--0
119377912875286285021489--If,11937791287528628502148968845--==
119488820--Compound,11948882022609--Return
119377912--Compound,11937791254311--Decl
119488820999562131220052---,11948882099956213122005282717--10
119488820999562764077339--arr,11948882099956276407733944033--int
119319258923082721755511--Decl,11931925892308272175551196952--n
1194888209995621312--InitList,119488820999562131244982--100
1194888204943617553--n,119488820494361755378911--int
11931925892308272175551196952--n,1193192589230827217555119695232124--int
1193779128752841693--<,119377912875284169315544--n
11937791287528--For,1193779128752814983--=
119488820--Compound,11948882020810--FuncCall
11931925892308--FuncDecl,1193192589230839171--linearSearch
1194888209995621312--InitList,11948882099956213121766--0
11948882022609--Return,1194888202260950899--0
119488820494362089750229--sizeof,11948882049436208975022979488--ArrayRef
1--FileAST,1193--FuncDef
11937791287528628502148968845--==,1193779128752862850214896884529342--ArrayRef
1--FileAST,1194--FuncDef
1194888209995621312--InitList,119488820999562131220052---
11937791287528628502148968845--==,1193779128752862850214896884563368--i
119377912--Compound,11937791287528--For
11937791287528--For,1193779128752862850--Compound
1193779128752862850--Compound,119377912875286285021489--If
11948882020810--FuncCall,1194888202081010164--printf
11937791287528--For,1193779128752820728--++
11948882091081--FuncCall,1194888209108167070--getchar
1194888209995621312--InitList,119488820999562131279552--50
11937791287858--Return,1193779128785897095---
1193779128752862850214896884529342--ArrayRef,11937791287528628502148968845293427406--i
119488820--Compound,11948882049436--Decl
1193779128785897095---,11937791287858970952900--1
119377912875286285021489--If,11937791287528628502148917948--Return
119377912--Compound,11937791287858--Return
11948882020810864945919293996--ExprList,1194888202081086494591929399663080--n
1193192589230827217--ParamList,119319258923082721755511--Decl
119488820--Compound,11948882091081--FuncCall
1193192589230827217602517480--ArrayDecl,119319258923082721760251748022603--arr
1194888202081086494--ExprList,119488820208108649459192--FuncCall
11931925892308--FuncDecl,1193192589230827217--ParamList
1194182954058565919--main,119418295405856591985812--int
1193--FuncDef,119319258--Decl
1194888209995627640--ArrayDecl,119488820999562764077339--arr
1193--FuncDef,119377912--Compound
