119536272412946896--ArrayDecl,11953627241294689634890--arr
1193604001567--For,119360400156788028--<
119480107606499129913993--ExprList,11948010760649912991399344565--"%d "
1194801076064991299139939226--ArrayRef,119480107606499129913993922675918--arr
1195362725954195148--/,119536272595419514889834--sizeof
119536272--Compound,11953627278781--FuncCall
119360400299667853250957--ArrayRef,11936040029966785325095792234--temp
1195362724129432528--InitList,119536272412943252851753--2
1193626642885--FuncDecl,119362664288551513--rearrangeNaive
119480107478070893--i,11948010747807089363195--int
11953627273628--FuncCall,1195362727362814583--printArray
1194801078102764404--ExprList,119480107810276440449045--"\n"
1195362726508255253--ExprList,119536272650825525339663--n
1194801076064926269--++,119480107606492626949169--i
119360400156759447--=,11936040015675944726665--ArrayRef
119360400153476391289833--temp,11936040015347639128983317579--int
1195471265093189076--main,119547126509318907674355--int
1194624594722641376092665269--n,119462459472264137609266526948049--int
1193604002996612457--=,119360400299661245748915--i
1193604001567--For,119360400156759447--=
1193--FuncDef,11936266--Decl
11936040029966--For,1193604002996612457--=
11953627259541951488983420450--ArrayRef,1195362725954195148898342045014264--arr
11953627273628--FuncCall,1195362727362868730--ExprList
11946245947226413760926--Decl,1194624594722641376092665269--n
1195--FuncDef,119547126--Decl
11953627226815--Return,1195362722681533018--0
119462459472264137--ParamList,11946245947226413762813--Decl
1194801076064991299--FuncCall,119480107606499129913993--ExprList
1195362725304129643--ExprList,119536272530412964371245--n
1193604002996612457--=,119360400299661245758269--0
11953627258276--FuncCall,119536272582763978--ExprList
1195362725954166163--n,119536272595416616383328--int
119360400156759892--=,11936040015675989279992--0
11946245947226413762813--Decl,1194624594722641376281357267--ArrayDecl
11936040015675944761267--ArrayRef,1193604001567594476126717565--arr
11953627259541951488983420450--ArrayRef,1195362725954195148898342045071232--0
11948010781027--FuncCall,1194801078102765532--printf
11953627258276--FuncCall,119536272582765891--printf
11953627265082--FuncCall,1195362726508255253--ExprList
1193604001534763912--ArrayDecl,119360400153476391289833--temp
11953627259541--Decl,1195362725954166163--n
1193604001567--For,119360400156741058--++
1195362726508255253--ExprList,119536272650825525339032--arr
1195362725954195148--/,119536272595419514834309--sizeof
1194801074780--Decl,119480107478070893--i
119547126--Decl,11954712650931--FuncDecl
11936040015347--Decl,1193604001534763912--ArrayDecl
1194801076064977011--<,119480107606497701138261--i
11948010760649--For,1194801076064961628--=
11953627241294--Decl,1195362724129432528--InitList
11953627259541--Decl,1195362725954195148--/
1194801076064991299139939226--ArrayRef,1194801076064991299139939226826--i
1195362724129432528--InitList,119536272412943252832666--1
1195362727362868730--ExprList,119536272736286873067411--arr
119360400156741058--++,1193604001567410581645--i
119536272--Compound,11953627253041--FuncCall
119480107--Compound,11948010781027--FuncCall
119536272--Compound,11953627273628--FuncCall
119362664288520933389537170--ArrayDecl,11936266428852093338953717052014--arr
1--FileAST,1195--FuncDef
1193604002996638181--<,119360400299663818125801--i
119360400156759447--=,11936040015675944761267--ArrayRef
11948010781027--FuncCall,1194801078102764404--ExprList
119536272--Compound,11953627258276--FuncCall
