1195231--*,11952311--b
119521--Decl,1195212--*
1196222--<,11962221--i
1--FileAST,1196--FuncDef
11972--Compound,119724--FuncCall
119424211--ArrayRef,1194242112--mid
1--FileAST,1194--FuncDef
1194242123221--&,11942421232211--ArrayRef
1197212--InitList,11972122--1
11961112--Decl,119611121--arr_size
11931--FuncDecl,119311--ParamList
1194242123--Case,11942421231--2
11941--Decl,119411--FuncDecl
1197--FuncDef,11972--Compound
11972--Compound,119727--Return
1197212--InitList,11972121--0
119711--FuncDecl,1197111--main
1195222--*,11952221--b
11942--Compound,119422--Decl
119522--=,1195221--*
1194242121--Case,11942421212--FuncCall
1196111--ParamList,11961111--Decl
1197231--i,11972311--int
1--FileAST,1193--Decl
119726--FuncCall,1197261--getchar
119411--FuncDecl,1194111--ParamList
1197222--/,11972222--sizeof
119411111--ArrayDecl,1194111111--a
1196--FuncDef,11961--Decl
119722--Decl,1197222--/
119423--Decl,1194231--mid
1197212--InitList,11972129--0
1194242122--Case,11942421223--Break
119622--For,1196221--=
11942421232--FuncCall,119424212321--swap
119511121--PtrDecl,1195111211--b
1193--Decl,11931--FuncDecl
119511--FuncDecl,1195112--swap
119424212122212--++,1194242121222121--mid
119422--Decl,1194221--hi
11942421232211--ArrayRef,119424212322111--a
1197--FuncDef,11971--Decl
11942421--Switch,119424211--ArrayRef
11972--Compound,119723--Decl
11961--Decl,119611--FuncDecl
119311111--a,1193111111--int
119622--For,1196223--++
1196223--++,11962231--i
1193111--Decl,11931111--PtrDecl
11942421212--FuncCall,119424212121--swap
11942--Compound,119424--While
1194242122--Case,11942421222--++
11972111--arr,119721111--int
119723--Decl,1197231--i
119421--Decl,1194211--lo
1195211--temp,11952111--int
1196111--ParamList,11961112--Decl
11952--Compound,119523--=
119722--Decl,1197221--arr_size
1197212--InitList,11972127--1
1195111--ParamList,11951112--Decl
11971--Decl,119711--FuncDecl
119722221--ArrayRef,1197222211--arr
11942421232221--ArrayRef,119424212322211--a
11942421212221--ArrayRef,119424212122211--a
1195112--swap,11951121--void
119724--FuncCall,1197242--ExprList
119523--=,1195232--temp
1197242--ExprList,11972422--arr_size
119422--Decl,1194222---
119424212122112--++,1194242121221121--lo
1195111111--a,11951111111--int
11931--FuncDecl,119312--swap
119622--For,1196222--<
119521--Decl,1195211--temp
119423--Decl,1194232--0
11942421222--++,119424212221--mid
119424212--Compound,1194242121--Case
119311211--b,1193112111--int
1197242--ExprList,11972421--arr
119611--FuncDecl,1196111--ParamList
1197212--InitList,11972124--0
11942421212211--ArrayRef,119424212122111--a
1195221--*,11952211--a
11962--Compound,119621--Decl
1194242121--Case,11942421213--Break
119311--ParamList,1193111--Decl
11942421212--FuncCall,119424212122--ExprList
119727--Return,1197271--0
119522--=,1195222--*
1196222--<,11962222--arr_size
119424212122--ExprList,1194242121222--&
119424--While,1194242--Compound
119411--FuncDecl,1194112--sort012
11962--Compound,119622--For
119424--While,1194241--<=
1194111--ParamList,11941112--Decl
11952--Compound,119521--Decl
1197212--InitList,119721212--1
1193112--Decl,11931121--PtrDecl
11942421212211--ArrayRef,119424212122112--++
11952--Compound,119522--=
1195111--ParamList,11951111--Decl
1196--FuncDef,11962--Compound
11941112--Decl,119411121--arr_size
11962242--ExprList,119622422--ArrayRef
1194111--ParamList,11941111--Decl
1194242122--Case,11942421221--1
11961111--Decl,119611111--ArrayDecl
119511--FuncDecl,1195111--ParamList
11972--Compound,119721--Decl
119611--FuncDecl,1196112--printArray
1194221--hi,11942211--int
119622--For,1196224--FuncCall
11942421--Switch,119424212--Compound
1195--FuncDef,11951--Decl
1194241--<=,11942411--mid
1197252--ExprList,11972521--arr
119312--swap,1193121--void
11962242--ExprList,119622421--"%d "
1197212--InitList,119721210--0
11942421232221--ArrayRef,119424212322212----
1194242121221--&,11942421212211--ArrayRef
1195--FuncDef,11952--Compound
119424212--Compound,1194242122--Case
119424212322--ExprList,1194242123222--&
11942421232211--ArrayRef,119424212322112--mid
1197211--ArrayDecl,11972111--arr
119511111--PtrDecl,1195111111--a
1194211--lo,11942111--int
119621--Decl,1196211--i
1196224--FuncCall,11962241--printf
119411121--arr_size,1194111211--int
119721--Decl,1197212--InitList
1194222---,11942221--arr_size
1197222--/,11972221--sizeof
119722221--ArrayRef,1197222212--0
11972--Compound,119722--Decl
11941111--Decl,119411111--ArrayDecl
11951111--Decl,119511111--PtrDecl
119725--FuncCall,1197251--printArray
1196211--i,11962111--int
1194242123222--&,11942421232221--ArrayRef
1194222---,11942222--1
119421--Decl,1194212--0
