119311111--ArrayDecl,1193111111--A
1193--FuncDef,11931--Decl
1196272--Compound,11962722--++
1--FileAST,1196--FuncDef
11972322--sizeof,119723221--ArrayRef
119626112--ExprList,1196261123--N
11972--Compound,119724--Decl
1193223--++,11932231--i
11932--Compound,119321--Decl
11931113--Decl,119311131--N
1--FileAST,1194--FuncDef
11972111--A,119721111--int
119522111--i,1195221111--int
119421--Decl,1194212--ArrayRef
119311121--ArrayDecl,1193111211--B
1195224--Compound,11952241--=
11941--Decl,119411--FuncDecl
11962511--Decl,119625112--0
11962622--++,119626221--a
119511--FuncDecl,1195112--Rightrotate
1194224--Compound,11942241--=
11962--Compound,119626--While
119311--FuncDecl,1193112--check
11952122---,119521221--N
1197--FuncDef,11972--Compound
1196231--b,11962311--int
1193112--check,11931121--bool
11942222---,119422222--1
119711--FuncDecl,1197111--main
1196111--ParamList,11961111--Decl
119522411--ArrayRef,1195224111--A
119323--Return,1193231--flag
1197222--InitList,11972222--7
1194222--<,11942222---
119311131--N,1193111311--int
1196282--TernaryOp,11962821--<=
11962--Compound,119629--Return
119621--Decl,1196211--ans
119411--FuncDecl,1194111--ParamList
1193224112--ArrayRef,11932241122--i
11962--Compound,119623--Decl
11962--Compound,119624--Decl
119626--While,1196262--Compound
1197252--ExprList,11972522--ans
1196253--++,11962531--i
1197242--FuncCall,11972422--ExprList
119627--While,1196271--==
119422111--i,1194221111--int
11942--Compound,119422--For
1194231--ArrayRef,11942311--A
1196--FuncDef,11961--Decl
11962611--FuncCall,119626111--check
119723--Decl,1197232--/
119626212--ExprList,1196262122--N
1194211--temp,11942111--int
119723--Decl,1197231--N
1193111211--B,11931112111--int
119511121--N,1195111211--int
1194222--<,11942221--i
11972422--ExprList,119724223--N
1194212--ArrayRef,11942122--0
1195212--ArrayRef,11952121--A
1197--FuncDef,11971--Decl
1195223----,11952231--i
11972321--sizeof,119723211--A
1197222--InitList,11972224--4
1196112--minRotations,11961121--int
119625--For,1196252--<
119322411--!=,1193224111--ArrayRef
119522--For,1195222-->
1193211--flag,11932111--bool
119421--Decl,1194211--temp
1196271--==,11962712--0
1195231--ArrayRef,11952312--0
1197212--InitList,11972123--7
11962711--FuncCall,119627112--ExprList
119522412--ArrayRef,1195224121--A
1197232--/,11972321--sizeof
1195231--ArrayRef,11952311--A
11972--Compound,119723--Decl
1197212--InitList,11972125--4
1195224122---,11952241221--i
11961--Decl,119611--FuncDecl
1194224122--+,11942241221--i
119611131--N,1196111311--int
11962--Compound,119625--For
1196261--==,11962612--0
119623--Decl,1196231--b
119522--For,1195223----
119611111--ArrayDecl,1196111111--A
1194231--ArrayRef,11942312---
11961112--Decl,119611121--ArrayDecl
1197212--InitList,11972126--5
11962542--ArrayRef,119625422--i
1196111211--B,11961112111--int
1196241--ArrayDecl,11962411--C
119622--Decl,1196222--0
1195211--temp,11952111--int
1196111--ParamList,11961112--Decl
11952--Compound,119523--=
1193224--Compound,11932241--If
119626212--ExprList,1196262121--A
1197212--InitList,11972127--1
11962621--FuncCall,119626212--ExprList
1197212--InitList,11972122--12
11952241--=,119522411--ArrayRef
11971--Decl,119711--FuncDecl
11932--Compound,119323--Return
1195111--ParamList,11951112--Decl
1197241--ans,11972411--int
1197231--N,11972311--int
11972--Compound,119726--Return
119523--=,1195232--temp
1196272--Compound,11962721--FuncCall
1196211--ans,11962111--int
11972211--B,119722111--int
119522411--ArrayRef,1195224112--i
1195112--Rightrotate,11951121--void
1195222-->,11952222--0
11962711--FuncCall,119627111--check
11952211--Decl,119522112---
119723221--ArrayRef,1197232212--0
11962821--<=,119628211--a
1193224111--ArrayRef,11932241112--i
11962--Compound,119627--While
119622--Decl,1196221--a
119521--Decl,1195211--temp
1197222--InitList,11972221--12
11951112--Decl,119511121--N
119322--For,1193224--Compound
1193--FuncDef,11932--Compound
1196261--==,11962611--FuncCall
119411--FuncDecl,1194112--Leftrotate
119626112--ExprList,1196261121--A
119723221--ArrayRef,1197232211--A
1195221--DeclList,11952211--Decl
119611--FuncDecl,1196111--ParamList
119627112--ExprList,1196271122--B
119628--=,1196281--ans
1195222-->,11952221--i
119522112---,1195221121--N
119611--FuncDecl,1196112--minRotations
1196282--TernaryOp,11962822--a
1196221--a,11962211--int
11962--Compound,119621--Decl
1193111--ParamList,11931111--Decl
119522412--ArrayRef,1195224122---
119422412--ArrayRef,1194224121--A
119522112---,1195221122--1
11962--Compound,119622--Decl
11962611--FuncCall,119626112--ExprList
1197222--InitList,11972226--1
11942222---,119422221--N
119322--For,1193222--<
119422412--ArrayRef,1194224122--+
11962411--C,119624111--int
11962722--++,119627221--b
1195111111--A,11951111111--int
1196271--==,11962711--FuncCall
11962542--ArrayRef,119625421--A
119722--Decl,1197222--InitList
1194111--ParamList,11941112--Decl
11951111--Decl,119511111--ArrayDecl
11952--Compound,119521--Decl
1197221--ArrayDecl,11972211--B
119422--For,1194224--Compound
119623--Decl,1196232--0
11952--Compound,119522--For
11962721--FuncCall,119627211--Leftrotate
119522--For,1195224--Compound
119626112--ExprList,1196261122--B
119422--For,1194221--DeclList
1195111--ParamList,11951111--Decl
1196--FuncDef,11962--Compound
11961113--Decl,119611131--N
1193111--ParamList,11931113--Decl
1194111--ParamList,11941111--Decl
11962541--ArrayRef,119625411--C
1193224111--ArrayRef,11932241111--A
11961111--Decl,119611111--ArrayDecl
11962--Compound,119628--=
11942241--=,119422412--ArrayRef
119511--FuncDecl,1195111--ParamList
119611121--ArrayDecl,1196111211--B
1195224122---,11952241222--1
11972--Compound,119721--Decl
119321--Decl,1193211--flag
119411111--ArrayDecl,1194111111--A
119511111--ArrayDecl,1195111111--A
11932211--Decl,119322112--0
11941112--Decl,119411121--N
11972422--ExprList,119724222--B
119624--Decl,1196241--ArrayDecl
119625--For,1196251--DeclList
11931111--Decl,119311111--ArrayDecl
1195--FuncDef,11951--Decl
119322411--!=,1193224112--ArrayRef
1197242--FuncCall,11972421--minRotations
119625--For,1196253--++
11932241--If,119322412--Compound
1193224121--=,11932241211--flag
11932211--Decl,119322111--i
119422411--ArrayRef,1194224112--i
119725--FuncCall,1197251--printf
1195--FuncDef,11952--Compound
1193111111--A,11931111111--int
119422--For,1194222--<
1193111--ParamList,11931112--Decl
119521--Decl,1195212--ArrayRef
119724--Decl,1197241--ans
119721--Decl,1197212--InitList
11942241--=,119422411--ArrayRef
11972--Compound,119722--Decl
11962721--FuncCall,119627212--ExprList
119627212--ExprList,1196272122--N
119423--=,1194232--temp
1193222--<,11932222--N
11942211--Decl,119422112--0
11941111--Decl,119411111--ArrayDecl
1197212--InitList,11972124--18
1197222--InitList,11972223--18
1196254--=,11962542--ArrayRef
119626--While,1196261--==
119322412--Compound,1193224121--=
119322111--i,1193221111--int
11932241--If,119322411--!=
119726--Return,1197261--0
1194221--DeclList,11942211--Decl
1194--FuncDef,11941--Decl
1196262--Compound,11962621--FuncCall
11962541--ArrayRef,119625412--i
1--FileAST,1197--FuncDef
1196241--ArrayDecl,11962412--N
11942312---,119423121--N
1194212--ArrayRef,11942121--A
119627112--ExprList,1196271123--N
1196252--<,11962522--N
11962621--FuncCall,119626211--Rightrotate
11942211--Decl,119422111--i
119627112--ExprList,1196271121--C
1196252--<,11962521--i
119322412--Compound,1193224122--Break
11942--Compound,119423--=
11962511--Decl,119625111--i
1194223--++,11942231--i
1195212--ArrayRef,11952122---
119722--Decl,1197221--ArrayDecl
1--FileAST,1193--FuncDef
119523--=,1195231--ArrayRef
1196111111--A,11961111111--int
119725--FuncCall,1197252--ExprList
11952211--Decl,119522111--i
1193221--DeclList,11932211--Decl
11932--Compound,119322--For
1196282--TernaryOp,11962823--b
119322--For,1193221--DeclList
119627--While,1196272--Compound
119724--Decl,1197242--FuncCall
11931--Decl,119311--FuncDecl
119411121--N,1194111211--int
11951--Decl,119511--FuncDecl
119522--For,1195221--DeclList
11962821--<=,119628212--b
1197222--InitList,11972225--5
1194224122--+,11942241222--1
11972422--ExprList,119724221--A
1196254--=,11962541--ArrayRef
11952241--=,119522412--ArrayRef
119627212--ExprList,1196272121--C
11942--Compound,119421--Decl
1197111--main,11971111--int
1196262--Compound,11962622--++
1197252--ExprList,11972521--"%d"
119628--=,1196282--TernaryOp
